2010/10/09 02:15,140.819,126.784,232.308,35.122699
2010/10/09 02:20,151.088,128.351,234.432,35.949771
2010/10/09 02:25,155.985,130.214,236.946,36.938961
2010/10/09 02:30,163.058,132.364,239.824,38.088069
2010/10/09 02:35,156.518,134.772,243.051,39.384536
2010/10/09 02:40,157.326,136.52,245.393,40.332389
2010/10/09 02:45,153.332,138.067,247.443,41.1749
2010/10/09 02:50,153.381,139.755,249.668,42.099296
2010/10/09 02:55,158.782,141.013,251.331,42.79071
2010/10/09 03:00,161.513,142.117,252.789,43.400283
2010/10/09 03:05,162.844,142.921,253.849,43.844585
2010/10/09 03:10,165.302,143.597,254.72,44.219558
2010/10/09 03:15,167.932,144.144,255.438,44.52349
2010/10/09 03:20,163.239,145.23,256.882,45.128051
2010/10/09 03:25,167.396,145.321,256.994,45.178657
2010/10/09 03:30,161.091,145.132,256.738,45.073188
2010/10/09 03:35,153.26,145.004,256.559,45.001949
2010/10/09 03:40,150.978,144.66,256.113,44.810462
2010/10/09 03:45,147.307,143.565,254.689,44.202075
2010/10/09 03:50,144.072,142.285,253.012,43.492984
2010/10/09 03:55,149.521,139.869,249.801,42.161537
